item,year,value
부동산업,1976,3.703
부동산업,1975,2.952
부동산업,1974,2.634
부동산업,1973,1.987
부동산업,1972,1.812
부동???업,1971,1.623
부동산업,1970,1.41
부동산업,1969,1.211
부동산업,1968,1.122
부동산업,1967,1.007
부동산업,1966,0.779
부동산업,1965,0.684
부동산업,1964,0.629
부동산업,1963,0.558
부동산업,1962,0.495
부동산업,1961,0.457
부동산업,1960,0.451
부동산업,1959,0.433
부동산업,1958,0.401
부동산업,1957,0.354
부동산업,1956,0.298
부동산업,1955,0.261
부동산업,1954,0.231
부동산업,1953,0.182
금융 및 보험업,2022,108.771
금융 및 보험업,2022,105.894
금융 및 보험업,2021,106.055
금융 및 보험업,2021,103.998
금융 및 보험업,2021,103.195
금융 및 보험업,2021,101.74
금융 및 보험업,2020,99.079
금융 및 보험업,2020,99.632
금융 및 보험업,2020,97.628
금융 및 보험업,2020,99.125
금융 및 보험업,2019,100.602
금융 및 보험업,2019,102.176
금융 및 보험업,2019,102.396
금융 및 보험업,2019,102.208
금융 및 보험업,2018,105.741
금융 및 보험업,2018,105.429
금융 및 보험업,2018,105.597
금융 및 보험업,2018,104.217
금융 및 보험업,2017,103.142
금융 및 보험업,2017,106.934
금융 및 보험업,2017,102.416
금융 및 보험업,2017,101.429
금융 및 보험업,2016,99.53
금융 및 보험업,2016,100.566
금융 및 보험업,2016,99.472
금융 및 보험업,2016,98.855
금융 및 보험업,2015,100.434
금융 및 보험업,2015,100.66
금융 및 보험업,2015,99.052
금융 및 보험업,2003,110.768
금융 및 보험업,2002,105.451
금융 및 보험업,2002,102.768
금융 및 보험업,2002,105.059
광업,2005,56.943
광업,2004,50.394
광업,2003,47.044
광업,2002,49.367
광업,2001,46.966
광업,2000,47.543
광업,1999,47.393
광업,1998,51.045
광업,1997,47.383
광업,1996,44.578
광업,1995,44.087
광업,1994,41.836
광업,1993,36.197
광업,1992,34.896
광업,1991,34.207
광업,1990,30.721
광업,1989,24.386
광업,1988,23.976
광업,1987,23.687
광업,1986,22.825
광업,1985,20.279
광업,1984,18.783
광업,1983,18.072
광업,1982,17.754
광업,1981,14.763
광업,1980,10.825
광업,1979,7.291
광업,1978,6.36
광업,1977,5.273
광업,1976,3.891
광업,1975,3.574
광업,1974,2.505
광업,1973,1.634
광업,1972,1.556
광업,1971,1.584
광업,1970,1.43
광업,1969,1.291
광업,1968,1.098
부동산업,2016,101.434
부동산업,2016,101.561
부동산업,2015,100.694
부동산업,2015,99.628
부동산업,2015,100.21
부동산업,2015,99.45
부동산업,2014,97.094
부동산업,2014,96.176
부동산업,2014,96.126
부동산업,2014,96.352
???동산업,2013,94.309
부동산업,2013,93.83
부동산업,2013,94.056
부동산업,2013,93.674
부동산업,2012,90.876
부동산업,2012,90.692
부동산업,2012,90.401
부동산업,2012,90.099
부동산업,1966,0.9
부동산업,1966,0.823
부동산업,1966,0.831
부동산업,1966,0.617
부동산업,1965,0.783
부동산업,1965,0.722
부동산업,1965,0.734
부동산업,1965,0.544
부동산업,1964,0.712
부동산업,1964,0.656
부동산업,1964,0.685
부동산업,1964,0.506
부동산업,1963,0.644
부동산업,1963,0.61
부동산업,1963,0.591
부동산업,1963,0.431
부동산업,1962,0.605
부동산업,1962,0.508
부동산업,1962,0.516
부동산업,1962,0.388
부동산업,1961,0.477
부동산업,1961,0.477
부동산업,1961,0.5
부동산업,1961,0.395
부동산업,1960,0.492
부동산업,1960,0.465
부동산업,1960,0.511
부동산업,1960,0.367
농림어업,2022,105.178
농림어업,2021,103.801
농림어업,2021,107.472
농림어업,2021,131.956
농림어업,2021,115.715
농림어업,2020,104.297
농림어업,2020,114.37
농림어업,2020,110.144
농림어업,2020,108.481
농림어업,2019,97.335
농림어업,2019,88.761
농림어업,2019,98.48
농림어업,2019,100.99
농림어업,2018,102.985
농림어업,2018,103.13
농림어업,2018,102.73
농림어업,2018,104.52
농림어업,2017,94.739
농림어업,2017,106.426
농림어업,2017,110.967
농림어업,2017,118.426
농림어업,2016,96.505
농림어업,2016,101.199
농림어업,2016,111.749
농림어업,2016,105.766
농림어업,2015,93.906
농림어업,2015,96.558
농림어업,2015,105.77
농림어업,2015,107.549
농림어업,2014,90
농림어업,2014,94.849
농림어업,2014,97.474
농림어업,2014,110.173
농림어업,2013,94.348
농림어업,2013,98.888
농림어업,2013,100.008
농림어업,2013,109.277
농림어업,2012,99.377
농림어업,2012,101.059
농림어업,2012,102.632
농림어업,2012,115.887
농림어업,2011,88.2
농림어업,2011,101.787
농림어업,2011,103.366
농림어업,2011,115.922
농림어업,2010,87.281
농림어업,2010,88.481
농림어업,2010,95.45
농림어업,2010,98.447
농림어업,2009,83.963
농림어업,2009,83.212
농림어업,2009,82.787
농림어업,2009,88.318
농림어업,2008,77.444
농림어업,2008,79.47
농림어업,2008,82.166
농림어업,1989,57.216
농림어업,1989,60.813
농림어업,1989,68.942
농림어업,1988,57.997
농림어업,1988,55.333
농림어업,1988,57.828
농림어업,1988,56.39
농림어업,1987,56.436
농림어업,1987,52.513
농림어업,1987,46.9
농림어업,1987,48.943
농림어업,1986,45.776
농림어업,1986,48.435
농림어업,1986,45.946
농림어업,1986,53.681
농림어업,1985,43.391
농림어업,1985,55.852
농림어업,1985,50.674
농림어업,1985,43.978
농림어업,1984,40.78
농림어업,1984,50.604
농림어업,1984,52.869
농림어업,1984,43.544
농림어업,1983,36.265
농림어업,1983,41.482
농림어업,1983,49.455
농림어업,1983,44.556
농림어업,1982,36.388
농림어업,1982,46.333
농림어업,1982,50.349
농림어업,1982,40.388
농림어업,1981,35.8
농림어업,1981,46.663
농림어업,1981,49.73
농림어업,1981,44.794
농림어업,1980,33.058
농림어업,1980,41.019
농림어업,1980,38.757
농림어업,1980,38.472
농림어업,1979,29.418
농림어업,1979,40.999
농림어업,1979,33.104
금융 및 보험업,2015,99.848
금융 및 보험업,2014,101.22
금융 및 보험업,2011,120.199
금융 및 보험업,2011,117.083
금융 및 보험업,2011,119.311
금융 및 보험업,2011,118.334
금융 및 보험업,2010,116.976
금융 및 보험업,2010,111.546
금융 및 보험업,2010,109.848
금융 및 보험업,2010,114.241
금융 및 보험업,2009,110.77
금융 및 보험업,2009,105.113
금융 및 보험업,2009,99.667
금융 및 보험업,2009,107.908
금융 및 보험업,2008,104.56
금융 및 보험업,2008,107.221
금융 및 보험업,2008,108.311
금융 및 보험업,2008,119.869
금융 및 보험업,2007,110.671
금융 및 보험업,2007,112.829
금융 및 보험업,2007,107.792
금융 및 보험업,2007,112.562
금융 및 보험업,2006,107.691
금융 및 보험업,2006,109.547
금융 및 보험업,2006,107.058
금융 및 보험업,2006,115.506
금융 및 보험업,2005,110.04
금융 및 보험업,2005,109.304
금융 및 보험업,2005,104.648
금융 및 보험업,2005,113.512
금융 및 보험업,2004,105.451
금융 및 보험업,2004,104.415
금융 및 보험업,2004,104.635
금융 및 보험업,2004,112.878
금융 및 보험업,2003,107.96
금융 및 보험업,2003,103.056
금융 및 보험업,2003,104.146
농림어업,1979,31.386
농림어업,1978,25.268
농림어업,1978,40.199
농림어업,1978,34.288
농림어업,1978,29.251
농림어업,1977,19.199
농림어업,1977,25.364
농림어업,1977,26.325
농림어업,1977,22.643
농림어업,1976,16.082
농림어업,1976,21.291
농림어업,1976,22.765
농림어업,1976,17.637
농림어업,1975,14.029
농림어업,1975,17.379
농림어업,1975,18.793
농림어업,1975,15.15
농림어업,1974,11.489
농림어업,1974,13.837
농림어업,1974,13.773
농림어업,1974,11.176
농림어업,1973,8.179
농림어업,1973,11.016
농림어업,1973,10.704
농림어업,1973,8.463
농림어업,1972,7.088
농림어업,1972,9.717
농림어업,1972,9.761
농림어업,1972,7.518
농림어업,1971,6.161
농림어업,1971,8.277
농림어업,1971,7.961
농림어업,1971,6.572
농림어업,1970,5.026
농림어업,1970,7.461
농림어업,1970,6.311
농림어업,1970,5.762
농림어업,1969,4.338
농림어업,1969,5.813
농림어업,1969,5.722
농림어업,1969,3.443
농림어업,1968,3.584
농림어업,1968,4.251
농림어업,1968,5.538
농림어업,1968,3.308
농림어업,1967,3.171
농림어업,1967,3.693
농림어업,1967,4.373
농림어업,1967,2.551
농림어업,1966,2.791
농림어업,1966,3.479
농림어업,1966,3.678
농림어업,1966,2.199
농림어업,1965,2.709
농림어업,1965,2.961
농림어업,1965,3.383
농림어업,2006,91.613
농림어업,2005,93.62
농림어업,2004,100.864
농림어업,2003,100.348
농림어업,2002,95.468
농림어업,2001,92.756
농림어업,2000,92.867
농림어업,1999,93.129
농림어업,1998,88.426
농림어업,1997,87.33
농림어업,1996,91.448
농림어업,1995,90.854
농림어업,1994,87.845
농림어업,1993,77.792
농림어업,1992,73.296
농림어업,1991,72.074
농림어업,1990,68.563
농림어업,1989,60.064
농림어업,1988,57.017
농림어업,1987,52.493
농림어업,1986,47.601
농림어업,1985,48.31
농림어업,1984,46.103
농림어업,1983,41.362
농림어업,1982,42.199
농림어업,1981,42.326
농림어업,1980,37.207
농림어업,1979,33.058
농림어업,1978,30.726
농림어업,1977,22.407
농림어업,1976,18.992
농림어업,1975,16.017
농림어업,1974,12.484
농림어업,1973,9.446
농림어업,1972,8.374
농림어??,1971,7.116
농림어업,1970,5.961
농림어업,1969,4.846
농림어업,1968,4.154
농림어업,1967,3.462
농림어업,1966,3.037
농림어업,1965,2.813
농림어업,2008,85.577
농림어업,2007,85.248
농림어업,2007,87.788
농림어업,2007,82.481
농림어업,2007,92.016
농림어업,2006,81.976
농림어업,2006,94.436
농림어업,2006,94.636
농림어업,2006,98.757
농림어업,1998,95.803
농림어업,1998,78.801
농림어업,1998,77.603
농림어업,1997,89.124
농림어업,1997,93.748
농림어업,1997,78.266
농림어업,1997,85.29
농림어업,1996,85.976
농림어업,1996,98.361
농림어업,1996,89.675
농림어업,1996,93.269
농림어업,1995,76.151
농림어업,1995,106.499
농림어업,1995,93.279
농림어업,1995,88.083
농림어업,1994,80.617
농림어업,1994,105.966
농림어업,1994,81.226
농림어업,1994,79.244
농림어업,1993,73.225
농림어업,1993,88.18
농림어업,1993,76.788
농림어업,1993,69.229
농림어업,1992,68.716
농림어업,1992,83.097
농림어업,1992,76.686
농림어업,1992,61.117
농림어업,1991,68.192
농림어업,1991,81.525
농림어업,1991,69.445
농림어업,1991,67.809
농림어업,1990,62.39
농림어업,1990,75.336
농림어업,1990,69.101
농림어업,1990,73.255
농림어업,1989,59.026
농림어업,1964,3.14
농림어업,1963,2.365
농림어업,1962,1.554
농림어업,1961,1.267
농림어업,1960,1.14
농림어업,1959,0.912
농림어업,1958,1.035
농림어업,1957,1.19
농림어업,1956,1.044
농림어업,1955,0.7
농림어업,1954,0.369
정부,1991,32.221
정부,1990,28.518
"전기, 가스 및 수도사업",2007,66.876
국내총생산에 대한 지출,2022,109.857
국내총생산에 대한 지출,2022,109.033
국내총생산에 대한 지출,2021,107.767
국내총생산에 대한 지출,2021,110.598
국내총생산에 대한 지출,2021,107.571
국내총생산에 대한 지출,2021,106.55
국내총생산에 대한 지출,2020,104.745
국내총생산에 대한 지출,2020,107.904
국내총생산에 대한 지출,2020,105.677
국내총생산에 대한 지출,2020,103.66
국내총생산에 대한 지출,2019,101.991
국내총생산에 대한 지출,2019,105.346
국내총생산에 대한 지출,2019,104.099
국내총생산에 대한 지출,2019,104.197
국내총생산에 대한 지출,2018,102.787
국내총생산에 대한 지출,2018,106.921
국내총생산에 대한 지출,2018,104.727
국내총생산에 대한 지출,2018,104.686
국내총생산에 대한 지출,2017,102.825
국내총생산에 대한 지출,2017,106.712
국내총생산에 대한 지출,2017,103.653
국내총생산에 대한 지출,2017,103.849
국내총생산에 대한 지출,2016,100.958
국내총생산에 대한 지출,2016,102.92
국내총생산에 대한 지출,2016,101.887
국내총생산에 대한 지출,2016,102.246
국내총생산에 대한 지출,2015,98.588
국내총생산에 대한 지출,2015,101.294
국내총생산에 대한 지출,2015,99.97
국내총생산에 대한 지출,2015,100.237
국내총생산에 대한 지출,2014,96.257
국내총생산에 대한 지출,2014,97.872
국내총생산에 대한 지출,2014,96.28
국내총생산에 대한 지출,2014,97.296
국내총생산에 대한 지출,2013,95.14
국내총생산에 대한 지출,2013,97.399
국내총생산에 대한 지출,2013,95.634
국내총생산에 대한 지출,2013,96.046
국내총생산에 대한 지출,2012,94.542
국내총생산에 대한 지출,2012,96.011
국내총생산에 대한 지출,2012,94.521
국내총생산에 대한 지출,2012,95.259
국내총생산에 대한 지출,2011,92.858
국내총생산에 대한 지출,2011,92.841
국내총생산에 대한 지출,2010,92.834
국내총생산에 대한 지출,2010,93.714
국내총생산에 대한 지출,2010,92.421
국내총생산에 대한 지출,2010,91.806
국내총생산에 대한 지출,2009,90.209
국내총생산에 대한 지출,2009,91.486
국내총생산에 대한 지출,2009,90.122
국내총생산에 대한 지출,2009,89.049
국내총생산에 대한 지출,2008,88.163
국내총생산에 대한 지출,2008,88.179
국내총생산에 대한 지출,2008,86.549
국내총생산에 대한 지출,2008,85.399
국내총생산에 대한 지출,2007,85.236
국내총생??에 대한 지출,2007,85.721
국내총생산에 대한 지출,2007,83.741
국내총생산에 대한 지출,2007,84.026
국내총생산에 대한 지출,2006,82.957
국내총생산에 대한 지출,2006,83.648
국내총생산에 대한 지출,2006,81.563
국내총생산에 대한 지출,2006,82.61
국내총생산에 대한 지출,2005,83.071
국내총생산에 대한 지출,2005,83.599
국내총생산에 대한 지출,2005,81.697
국내총생산에 대한 지출,2005,83.184
국내총생산에 대한 지출,2004,82.404
국내총생산에 대한 지출,2004,82.908
국내총생산에 대한 지출,2004,81.173
국내총생산에 대한 지출,2004,81.606
국내총생산에 대한 지출,2003,79.935
국내총생산에 대한 지출,2003,79.666
국내총생산에 대한 지출,2003,79.033
국내총생산에 대한 지출,2003,79.508
국내총생산에 대한 지출,2002,77.299
국내총생산에 대한 지출,2002,76.603
국내총생산에 대한 지출,2002,76.637
국내총생산에 대한 지출,2002,77.012
국내총생산에 대한 지출,2001,73.659
국내총생산에 대한 지출,2001,75.512
국내총생산에 대한 지출,2001,74.572
국내총생산에 대한 지출,2001,74.837
농림어업,1965,2.155
농림어업,1964,3.099
농림어업,1964,3.444
농림어업,1964,3.906
농림어업,1964,2.072
농림어업,1963,2.519
농림어업,1963,2.494
농림어업,1963,2.674
농림어업,1963,1.591
농림어업,1962,1.578
농림어업,1962,1.481
농림어업,1962,1.854
농림어업,1962,1.238
농림어업,1961,1.232
농림어업,1961,1.389
농림어업,1961,1.401
농림어업,1961,1.003
농림어업,1960,1.102
농림어업,1960,1.405
농림어업,1960,1.217
농림어업,1960,0.812
농림어업,2021,113.608
농림어업,2020,108.989
농림어업,2019,96.184
농림어업,2018,103.242
농림어업,2017,105.972
농림어업,2016,103.217
농림어업,2015,100
농림어업,2014,96.508
농림어업,2013,99.389
농림어업,2012,103.497
농림어업,2011,100.37
농림어업,2010,91.807
농림어업,2009,84.249
농림어업,2008,80.71
농림어업,2007,86.446
국내총생산에 대한 지출,2000,72.587
국내총생산에 대한 지출,2000,72.218
국내총생산에 대한 지출,2000,71.2
국내총생산에 대한 지출,2000,72.468
국내총생산에 대한 지출,1999,72.007
국내총생산에 대한 지출,1999,72.408
국내총생산에 대한 지출,1999,69.539
국내총생산에 대한 지출,1999,71.544
국내총생산에 대한 지출,1998,70.633
국내총생산에 대한 지출,1998,72.019
국내총생산에 대한 지출,1998,71.641
국내총생산에 대한 지출,1998,75.093
국내총생산에 대한 지출,1997,71.469
국내총생산에 대한 지출,1997,69.636
국내총생산에 대한 지출,1997,67.38
국내총생산에 대한 지출,1997,68.053
